date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-10-05 00:00:00,11.104166666666666,6.954166666666666,15.254166666666666,0.0,0.0,10.0,15.979166666666666,,1029.1583333333333,
2019-10-06 00:00:00,17.391666666666666,13.191666666666666,21.591666666666665,0.0,0.0,170.0,12.075,,1026.475,
2019-10-07 00:00:00,22.5875,19.5375,25.637499999999996,0.0,0.0,190.0,19.78333333333333,,1020.8125,
2019-10-08 00:00:00,16.116666666666667,13.016666666666666,19.21666666666667,8.3,0.0,20.0,20.2125,,1022.6916666666666,
2019-10-09 00:00:00,13.8625,11.6625,16.0625,6.7,0.0,20.0,24.09583333333333,,1023.8458333333332,
2019-10-10 00:00:00,15.5125,9.962499999999999,21.0625,0.0,0.0,10.0,26.929166666666664,,1023.1291666666666,
2019-10-11 00:00:00,15.8375,12.787500000000001,18.8875,0.0,0.0,20.0,28.5125,,1020.0416666666666,
2019-10-12 00:00:00,15.7625,11.862499999999999,19.6625,0.0,0.0,10.0,13.6,,1015.4208333333332,
2019-10-13 00:00:00,15.345833333333331,12.29583333333333,18.395833333333332,0.0,0.0,270.0,11.108333333333334,,1017.35,
2019-10-14 00:00:00,17.754166666666666,13.304166666666667,22.204166666666666,0.0,0.0,270.0,9.966666666666669,,1015.0291666666668,
2019-10-15 00:00:00,15.158333333333331,11.008333333333333,19.30833333333333,0.0,0.0,320.0,11.179166666666667,,1019.1666666666666,
2019-10-16 00:00:00,15.229166666666666,10.779166666666667,19.679166666666667,25.6,0.0,120.0,12.254166666666668,,1011.875,
2019-10-17 00:00:00,13.125,10.075,16.175,26.1,0.0,270.0,37.325,,992.5791666666668,
2019-10-18 00:00:00,12.504166666666668,10.004166666666668,15.004166666666668,0.0,0.0,310.0,27.77083333333333,,1007.6708333333332,
2019-10-19 00:00:00,10.508333333333333,4.658333333333333,16.358333333333334,0.0,0.0,260.0,10.204166666666667,,1017.2333333333332,
2019-10-20 00:00:00,11.1125,7.762500000000001,14.4625,14.5,0.0,0.0,5.958333333333333,,1016.7708333333334,
2019-10-21 00:00:00,13.9,8.9,18.9,2.6,0.0,20.0,10.041666666666666,,1016.825,
2019-10-22 00:00:00,14.7875,12.5375,17.0375,2.0,0.0,100.0,11.604166666666666,,1017.2041666666668,
2019-10-23 00:00:00,16.629166666666666,13.879166666666666,19.379166666666666,11.4,0.0,260.0,16.9875,,1011.825,
2019-10-24 00:00:00,13.85,7.75,19.95,0.0,0.0,230.0,9.075,,1024.1583333333333,
2019-10-25 00:00:00,13.5625,8.262500000000001,18.862499999999997,0.0,0.0,0.0,7.225,,1025.125,
2019-10-26 00:00:00,14.641666666666666,11.291666666666666,17.991666666666667,0.0,0.0,20.0,11.266666666666666,,1022.7458333333334,
2019-10-27 00:00:00,16.25,12.899999999999999,19.6,35.6,0.0,110.0,16.070833333333333,,1015.675,
2019-10-28 00:00:00,15.725,14.075,17.375,0.0,0.0,330.0,11.4625,,1018.0666666666666,
2019-10-29 00:00:00,14.033333333333331,12.633333333333333,15.43333333333333,2.9,0.0,60.0,10.75,,1025.3708333333334,
2019-10-30 00:00:00,15.679166666666667,13.729166666666668,17.629166666666666,2.8,0.0,20.0,10.1,,1024.1541666666667,
2019-10-31 00:00:00,19.216666666666665,15.916666666666664,22.516666666666666,13.8,0.0,180.0,13.379166666666668,,1013.7583333333332,
2019-11-01 00:00:00,13.608333333333334,5.8083333333333345,21.408333333333335,1.8,0.0,280.0,26.504166666666663,,1011.4791666666666,
2019-11-02 00:00:00,7.529166666666666,3.0791666666666666,11.979166666666664,0.0,0.0,330.0,11.716666666666669,,1022.5791666666668,
2019-11-03 00:00:00,8.383333333333333,3.9333333333333336,12.833333333333332,0.0,0.0,270.0,14.870833333333335,,1018.6291666666666,
2019-11-04 00:00:00,8.245833333333334,2.145833333333334,14.345833333333333,0.0,0.0,0.0,11.229166666666666,,1026.125,
2019-11-05 00:00:00,12.041666666666666,8.141666666666666,15.941666666666666,0.0,0.0,0.0,8.570833333333333,,1022.7875,
2019-11-06 00:00:00,10.5875,6.9875,14.1875,0.0,0.0,230.0,13.6875,,1025.8166666666666,
2019-11-07 00:00:00,9.783333333333331,5.083333333333331,14.48333333333333,0.5,0.0,230.0,13.208333333333334,,1022.8666666666668,
2019-11-08 00:00:00,3.983333333333333,-0.7166666666666672,8.683333333333334,1.5,0.0,300.0,25.254166666666663,,1019.4458333333332,
2019-11-09 00:00:00,0.6166666666666667,-3.283333333333333,4.516666666666667,0.0,0.0,320.0,10.879166666666668,,1026.5708333333334,
2019-11-10 00:00:00,5.195833333333334,0.19583333333333375,10.195833333333333,0.0,0.0,230.0,11.695833333333333,,1019.5125,
2019-11-11 00:00:00,10.3,5.850000000000001,14.75,0.0,0.0,0.0,4.616666666666666,,1017.3083333333334,
2019-11-12 00:00:00,7.966666666666666,1.3166666666666655,14.616666666666667,0.8999999999999999,0.0,320.0,18.129166666666663,,1010.4666666666668,
2019-11-13 00:00:00,-2.1041666666666665,-5.754166666666666,1.5458333333333334,0.0,0.0,300.0,23.8375,,1024.8708333333334,
2019-11-14 00:00:00,0.6291666666666668,-5.170833333333333,6.429166666666666,0.0,0.0,10.0,9.8125,,1029.8458333333333,
2019-11-15 00:00:00,5.020833333333333,-1.3791666666666673,11.420833333333334,0.0,0.0,220.0,13.125,,1023.8083333333334,
2019-11-16 00:00:00,4.033333333333333,0.1333333333333333,7.933333333333334,0.0,0.0,20.0,22.070833333333336,,1027.5166666666669,
2019-11-17 00:00:00,1.5291666666666666,-2.3708333333333336,5.429166666666666,0.0,0.0,20.0,25.70833333333333,,1027.6208333333334,
2019-11-18 00:00:00,4.120833333333334,2.7208333333333337,5.520833333333334,0.3,0.0,10.0,21.8375,,1012.7541666666666,
2019-11-19 00:00:00,6.554166666666667,4.054166666666667,9.054166666666667,13.5,0.0,330.0,9.966666666666669,,1007.6208333333334,
2019-11-20 00:00:00,6.616666666666667,3.8166666666666673,9.416666666666668,0.0,0.0,330.0,20.079166666666666,,1013.0708333333332,
2019-11-21 00:00:00,7.587499999999999,3.437499999999999,11.737499999999997,0.0,0.0,330.0,15.1125,,1020.425,
2019-11-22 00:00:00,9.483333333333333,7.2333333333333325,11.733333333333333,1.8,0.0,200.0,20.216666666666665,,1011.3875,
2019-11-23 00:00:00,4.166666666666667,0.5666666666666669,7.7666666666666675,0.0,0.0,310.0,13.391666666666666,,1015.4875,
2019-11-24 00:00:00,5.333333333333333,3.633333333333333,7.033333333333333,17.5,0.0,10.0,19.78333333333333,,998.8125,
2019-11-25 00:00:00,6.691666666666666,1.9916666666666663,11.391666666666666,0.0,0.0,240.0,13.275,,1006.8166666666666,
2019-11-26 00:00:00,8.854166666666666,2.4541666666666657,15.254166666666666,0.0,0.0,220.0,8.25,,1014.9875,
2019-11-27 00:00:00,11.129166666666668,6.979166666666668,15.279166666666669,0.0,0.0,0.0,8.079166666666667,,1013.1416666666668,
2019-11-28 00:00:00,10.054166666666667,6.154166666666667,13.954166666666667,0.3,0.0,280.0,33.479166666666664,,1007.525,
2019-11-29 00:00:00,2.6083333333333334,-0.44166666666666643,5.658333333333333,0.0,0.0,340.0,22.666666666666668,,1022.2583333333332,
2019-11-30 00:00:00,3.0583333333333336,-0.5416666666666665,6.658333333333333,0.0,0.0,350.0,15.520833333333334,,1018.4541666666668,
2019-12-01 00:00:00,0.375,-3.225,3.975,16.299999999999997,0.0,20.0,17.2375,,1013.35,
2019-12-02 00:00:00,1.8416666666666668,0.7416666666666667,2.941666666666667,8.2,0.0,30.0,26.25,,999.375,
2019-12-03 00:00:00,1.1041666666666667,-0.29583333333333317,2.5041666666666664,1.2,0.0,330.0,24.47083333333333,,1000.5666666666666,
2019-12-04 00:00:00,1.633333333333333,-0.8666666666666669,4.133333333333333,0.0,0.0,240.0,14.2125,,1001.4958333333334,
